,CNY,DRR,INR,PSK,URR,CEW,CROC,CYB,DBV,EUFX,EUO,FPE,FXA,FXB,FXC,FXCH,FXE,FXF,FXS,FXSG,FXY,IPFF,PFF,PGF,PGX,SPFF,UDN,ULE,USDU,UUP,YCL,YCS
2016-04-21,42.29,54.99,37.71,45.125398,18.265,17.9117,50.3714,25.0225,23.441204,42.057,23.5618,15.92706,75.32225,140.169998,77.28701,76.589996,110.290001,98.730003,120.239998,72.063583,88.400002,14.759812,32.721759999999996,15.834582000000001,12.621474000000001,10.849361,22.015022000000002,16.5685,26.1166,24.226385,65.3311,72.3302
2016-04-22,42.3,55.26,37.71,45.173473,18.265,17.8035,50.7482,24.9925,23.42145,42.3109,23.834,15.961,75.030449,140.990005,77.624535,76.589996,109.629997,98.32,120.239998,72.063583,86.730003,14.847563000000001,32.780547999999996,15.851479999999999,12.621474000000001,10.873615,21.916389000000002,16.3763,26.2603,24.364765,62.8294,75.1026
2016-04-25,42.43,55.14,37.71,45.097208,18.265,17.7509,50.8245,24.9084,23.401692999999998,42.1696,23.6857,15.977970999999998,74.98185699999999,141.610001,77.545113,76.589996,109.959999,98.559998,120.059998,72.03376800000001,87.010002,14.917767000000001,32.696564,15.809254000000001,12.613002,10.841279,21.985433999999998,16.4765,26.2226,24.28569,63.3285,74.4941
2016-04-26,41.506,55.14,37.71,45.161986999999996,18.265,17.7903,50.4152,24.9457,23.490599,42.0619,23.5689,15.986457999999999,75.312515,142.5,77.932289,75.779999,110.239998,98.760002,120.059998,72.03376800000001,86.790001,14.961639000000002,32.788952,15.834582000000001,12.621474000000001,10.86553,22.024885,16.5571,26.1368,24.216501,63.0004,74.8774
2016-04-27,43.0,55.04,37.46,45.291713,18.28,17.7874,52.4903,24.9617,23.18437,41.9692,23.4573,16.020391,73.76619000000001,142.179993,77.952126,75.75,110.470001,99.07,121.25,72.03376800000001,86.690002,15.005521,32.881351,15.876810999999998,12.663827000000001,10.962544,22.044615,16.6346,26.1514,24.186848,62.8434,75.0611
2016-04-28,42.21,54.56,37.46,45.291678000000005,18.28,17.9517,51.7524,24.9847,23.30291,41.8159,23.2785,16.045851000000003,74.223267,142.929993,78.379013,75.849998,110.870003,99.540001,121.25,73.554558,89.589996,15.102049,32.856144,15.876810999999998,12.663827000000001,10.946377,22.232018,16.7607,25.886999999999997,23.989162,66.9713,70.1347
2016-04-29,42.0,53.3705,37.46,45.262067,18.7402,18.0109,52.0778,25.0581,23.253519,41.4592,22.8985,16.045851000000003,73.999596,142.91000400000001,78.398903,75.82,111.839996,100.33000200000001,121.25,73.554558,90.93,15.224897,32.906528,15.893704000000001,12.689236,10.93829,22.389832000000002,17.0342,25.7188,23.821129,69.0232,67.9756
2016-05-02,42.4,52.7,37.77,45.407732,19.3199,17.9804,51.2656,25.0374,23.194248,41.2157,22.6263,16.054342000000002,74.576111,143.5,78.44854000000001,75.82,112.489998,100.75,122.75,73.554558,90.910004,15.150247,32.941975,15.952819,12.723124,10.956577000000001,22.478603,17.2345,25.6464,23.732172,68.8818,68.1047
2016-05-03,42.36,52.73,37.77,45.435497999999995,18.99,17.8212,53.5828,25.0565,22.927532,41.2576,22.6738,16.037371,72.930984,142.220001,77.356468,76.339996,112.349998,100.769997,122.769997,73.554558,90.93,14.851628,32.849154999999996,15.935929000000002,12.71465,10.899681,22.399693,17.1975,25.8259,23.801358999999998,68.91,68.0743
2016-05-04,42.85,52.994,37.77,45.456238,18.89,17.7069,54.0396,24.9574,22.937412,41.312,22.7334,16.028883,72.600021,141.770004,76.413353,76.339996,112.190002,100.510002,122.769997,73.554558,90.57,14.719891,32.882908,15.961262,12.748533,10.8753,22.340515,17.1514,25.9432,23.890320000000003,68.3214,68.6519
2016-05-05,42.9,52.994,37.65,45.432463,18.75,17.6517,53.9222,24.9553,23.06583,41.6346,23.0928,16.011910999999998,72.67789499999999,141.669998,76.423294,76.220001,111.349998,99.309998,122.769997,72.381668,90.25,14.728672,32.806969,15.944370000000001,12.723124,10.907814,22.212292,16.8787,26.0458,24.008932,67.8674,69.10600000000001
2016-05-06,42.5,53.57,37.72,45.545536,18.498,17.6222,55.3001,24.9239,22.986805,41.6282,23.0853,16.020391,71.74339300000001,141.130005,76.105614,76.220001,111.339996,98.940002,120.410004,72.232552,90.339996,14.719891,32.891346,15.97815,12.757002,10.915939,22.202429000000002,16.8832,26.0782,24.038584,68.0516,68.9158
2016-05-09,42.35,54.0,37.67,45.560394,18.498,17.5905,56.1379,24.941999999999997,22.799116,41.7099,23.1745,16.079805,71.159317,140.889999,75.86733199999999,76.220001,111.120003,99.040001,119.940002,72.232552,89.290001,14.596929999999999,32.984169,16.011932,12.765475,10.915939,22.133383,16.8161,26.2269,24.107773,66.4577,70.523
2016-05-10,42.7,53.88,37.67,45.577965999999996,18.4801,17.5742,55.3214,24.8485,22.90778,41.7474,23.2243,16.07131,71.72393000000001,141.259995,76.16516899999999,76.220001,111.019997,98.529999,119.940002,72.232552,88.519997,14.623282000000001,33.060101,16.00349,12.77395,10.948454,22.093929,16.7793,26.2195,24.127541,65.3588,71.6856
2016-05-11,42.15,53.385,37.67,45.618446,18.51,17.6572,55.1393,24.8749,22.957169,41.5565,23.0088,16.096767,71.840721,141.300003,76.522552,76.220001,111.550003,99.0,120.239998,72.232552,89.16999799999999,14.596929999999999,33.076984,16.011932,12.765475,10.948454,22.212292,16.9344,26.1158,24.008932,66.3834,70.5582
2016-05-12,42.2,53.92,37.67,45.625638,18.51,17.6662,55.8868,24.8991,22.996682999999997,41.7421,23.2089,16.096767,71.383202,141.350006,76.621826,76.220001,111.059998,99.029999,120.239998,72.232552,88.699997,14.517885,33.034805,16.00349,12.77395,10.932195,22.133383,16.7866,26.1849,24.097889000000002,65.605,71.3843
2016-05-13,42.2,54.776,37.67,45.67272,18.51,17.545,56.7264,24.8327,22.967049,41.968,23.458,16.113737,70.79915600000001,140.419998,76.046028,76.220001,110.449997,98.690002,118.379997,71.178947,89.110001,14.473973,33.102299,16.022585,12.783736,10.940324,22.034751999999997,16.6054,26.3033,24.206615,66.1307,70.809
2016-05-16,42.2,54.776,37.67,45.750847,18.51,17.5118,56.3637,24.8155,23.06583,41.9413,23.429,16.139196,71.03273,140.779999,76.254509,76.220001,110.5,98.32,118.379997,71.178947,88.769997,14.473973,33.203548,16.056526,12.817778,10.956577000000001,22.034751999999997,16.6239,26.3061,24.196732,65.7368,71.2226
2016-05-17,42.6999,54.62,37.9399,45.82385,18.3647,17.5553,55.8051,24.8559,23.134979,41.9572,23.4465,16.147682,71.334526,141.41000400000001,76.204872,76.220001,110.480003,98.110001,118.620003,71.178947,88.68,14.430057000000001,33.245746999999994,16.073503,12.82629,10.980962,22.044615,16.6109,26.2997,24.196732,65.5852,71.3841
2016-05-18,42.6999,55.5,37.9399,45.738396,18.3647,17.4566,57.36,24.8142,23.055954,42.3171,23.8495,16.173136,70.380554,142.669998,75.519852,76.220001,109.529999,97.400002,117.08000200000001,71.178947,87.800003,14.219272,33.102299,16.031073000000003,12.800756,10.899681,21.876935999999997,16.3248,26.4957,24.364765,64.1885,72.8954
2016-05-19,42.6499,55.8,37.9399,45.582349,17.8055,17.2654,57.3905,24.7668,23.055954,42.4069,23.9427,16.156162,70.380554,142.75,75.05326099999999,75.110001,109.309998,97.010002,117.099998,71.178947,87.970001,14.236837,33.051659,16.005611,12.758201,10.859041,21.857208,16.2602,26.5217,24.404303,64.5168,72.5223
2016-05-20,42.6499,55.5301,37.9399,45.701634999999996,18.3,17.3457,57.3736,24.7854,23.046074,42.3304,23.871,16.140894,70.390274,141.690002,74.924217,75.08000200000001,109.510002,97.099998,117.559998,71.178947,87.760002,14.359798000000001,33.051659,16.048044,12.800756,10.907814,21.837482,16.3084,26.5142,24.404303,64.2607,72.8078
2016-05-23,42.6499,55.83,37.9399,45.844002,18.3,17.3175,57.3702,24.7927,23.026318,42.3278,23.8664,16.17502,70.341614,141.639999,74.78520999999999,74.980003,109.470001,97.160004,117.190002,71.178947,88.559998,14.342231,33.228867,16.090479000000002,12.82629,10.940324,21.867073,16.3097,26.5057,24.394419,65.3311,71.5869
2016-05-24,41.26,56.97,37.9399,45.866625,17.6301,17.3204,58.0999,24.7739,23.016438,42.6105,24.1863,16.226204,69.932755,143.070007,74.78520999999999,75.209999,108.739998,96.760002,117.629997,71.178947,87.980003,14.324667000000002,33.245746999999994,16.081989,12.82629,10.956577000000001,21.788166,16.0903,26.5823,24.473494,64.4264,72.5739
2016-05-25,41.26,56.24,37.9399,45.847190000000005,17.65,17.3594,57.694,24.7667,23.055954,42.5639,24.1309,16.226204,70.15664699999999,143.880005,75.509941,75.209999,108.889999,97.0,117.629997,72.72955300000001,87.870003,14.491534,33.296371,16.090479000000002,12.82629,11.013478,21.837482,16.1265,26.526999999999997,24.404303,64.2518,72.767
2016-05-26,41.5218,56.24,37.9399,45.885106,17.65,17.4063,57.3723,24.8001,23.085588,42.4353,23.9842,16.234737,70.361069,143.389999,75.817688,74.83000200000001,109.199997,97.160004,117.860001,72.72955300000001,88.120003,14.509108,33.304798,16.115935999999998,12.834805000000001,11.00535,21.896664,16.2239,26.468000000000004,24.364765,64.7372,72.2151
2016-05-27,41.5218,56.65,37.9399,45.906255,17.65,17.3856,57.96,24.7746,23.095465,42.7204,24.3134,16.277395000000002,70.020386,142.889999,75.44043,74.760002,108.440002,96.599998,117.300003,72.72955300000001,87.650002,14.509108,33.338558,16.124423999999998,12.851825999999999,10.997214,21.758575,16.0005,26.5936,24.503145,63.9296,73.1151
2016-05-31,41.5218,56.45,37.9399,45.97639,17.65,17.3424,57.2291,24.6872,23.134979,42.6693,24.249,16.294462,70.429237,141.610001,74.993706,74.760002,108.589996,96.650002,117.18,72.72955300000001,87.360001,14.447625,33.414505,16.124423999999998,12.860334,10.997214,21.728985,16.0403,26.6339,24.552567,63.5647,73.5204
2016-06-01,41.01,55.8721,37.9399,46.0105,17.65,17.3165,56.7205,24.6623,23.164614,42.4149,23.9666,16.294462,70.676208,140.889999,75.271675,74.489998,109.239998,97.239998,117.730003,71.914497,88.300003,14.503948999999999,33.471294,16.166857,12.89438,11.040121000000001,21.837482,16.2263,26.5152,24.414185999999997,64.9825,71.876
2016-06-02,41.7,56.2899,37.9399,46.029022,17.88,17.3217,57.2351,24.7178,23.223882999999997,42.5703,24.1273,16.260328,70.41310899999999,141.149994,75.05326099999999,74.489998,108.82,96.949997,117.730003,71.914497,88.93,14.556756,33.462814,16.132912,12.877355999999999,11.048294,21.798029,16.1175,26.5504,24.443838,65.8151,70.9487
2016-06-03,41.36,54.3901,37.9399,46.302277000000004,18.46,17.48,54.9664,24.6917,23.273275,41.7955,23.2603,16.302984,71.816132,141.970001,75.956688,74.489998,110.870003,98.389999,117.730003,72.82895699999999,90.75,14.69757,33.632343,16.209284,12.928426,11.113666,22.162971,16.697,26.1687,24.058352,68.4695,68.0842
2016-06-06,41.8292,54.2,37.9399,46.173384999999996,18.58,17.6352,54.9341,24.7784,23.164614,41.7726,23.2221,16.311514000000003,71.816132,141.429993,76.760834,75.690002,110.879997,99.050003,120.239998,72.162987,89.949997,14.732771,33.615372,16.209284,12.936936,11.138183,22.162971,16.7216,26.1804,24.058352,67.286,69.2465
2016-06-07,41.78,54.25,37.9399,46.106054,18.5205,17.719,53.6181,24.7495,23.352301,41.7883,23.2491,16.320051,72.654045,142.220001,76.989151,75.690002,110.809998,99.559998,120.339996,72.162987,90.150002,14.794379999999999,33.581474,16.175345999999998,12.919915,11.130011999999999,22.182701,16.7015,26.0589,24.018814000000003,67.5833,68.9387
2016-06-08,41.93,53.7688,37.9399,46.102188,18.51,17.8801,53.3583,24.7711,23.342422,41.651,23.0972,16.320051,72.839157,141.880005,77.42596400000001,75.690002,111.209999,100.099998,120.339996,72.799118,90.349998,14.961595999999998,33.581474,16.158365,12.902889,11.113666,22.24188,16.81,25.9374,23.949623000000003,67.9534,68.5529
2016-06-09,41.9311,54.4601,37.9399,46.080619,18.24,17.8415,53.8231,24.8079,23.549868,41.9266,23.3968,16.328577,72.488396,141.66000400000001,77.336639,75.690002,110.449997,99.66999799999999,119.639999,72.799118,90.370003,14.961595999999998,33.564518,16.141397,12.89438,11.097325999999999,22.143248,16.5914,26.0454,24.058352,67.86,68.6442
2016-06-10,41.9311,55.27,37.9399,46.003128000000004,18.24,17.7018,54.7362,24.726999999999997,23.431326000000002,42.1728,23.6698,16.320051,71.91355899999999,139.429993,77.098366,75.690002,109.809998,99.66999799999999,118.300003,72.799118,90.599998,14.820785,33.462814,16.124423999999998,12.885869999999999,11.056462,22.005159,16.3967,26.2112,24.216501,68.297,68.2008
2016-06-13,41.74,54.7569,37.9399,46.021303,18.1,17.6328,54.5834,24.6895,23.312788,42.0084,23.5046,16.320051,71.98174300000001,139.130005,76.79061899999999,75.690002,110.220001,99.599998,118.5,72.799118,91.08000200000001,14.71517,33.386539,16.124423999999998,12.860334,11.007437,22.044615,16.5092,26.2084,24.157196,68.9898,67.4976
2016-06-14,42.49,54.7569,37.9399,45.960947,17.7853,17.5389,55.014,24.6949,23.273275,42.344,23.8826,16.268862,71.72841600000001,137.929993,76.512627,75.690002,109.300003,99.699997,117.389999,72.799118,91.160004,14.530354999999998,33.293296999999995,16.098965,12.82629,10.950233,21.906527,16.2443,26.3295,24.30546,69.0788,67.4067
2016-06-15,42.49,55.4101,37.8,46.076073,18.0501,17.5643,54.3216,24.6557,23.352301,42.1654,23.675,16.277395000000002,72.108414,138.740005,76.065895,75.690002,109.809998,99.889999,117.199997,72.799118,91.239998,14.275126,33.318718,16.121721,12.88133,10.991088000000001,22.005159,16.3846,26.2645,24.246154999999998,69.2701,67.2171
2016-06-16,42.49,56.31,37.8,45.955162,17.99,17.5034,54.8509,24.7242,23.372057,42.2113,23.7279,16.260328,71.825859,139.0,75.887192,75.690002,109.68,99.650002,116.0,72.799118,92.629997,13.465435000000001,33.327213,16.096149,12.847119000000001,10.950233,21.985433999999998,16.3471,26.214000000000002,24.216501,71.4822,65.0671
2016-06-17,41.87,56.31,37.8,45.539025,18.0,17.5945,54.4014,24.6888,23.30291,42.0698,23.57,16.294462,72.127907,140.41000400000001,76.343864,75.690002,110.059998,100.019997,116.0,72.799118,92.83000200000001,13.544647,33.462814,16.155827,12.898439,10.991088000000001,22.084066,16.4553,26.1002,24.107773,71.6041,64.9533
2016-06-20,41.76,55.05,37.8,45.67698,18.3,17.7705,53.5562,24.7251,23.441204,41.9685,23.4574,16.337114,72.67353100000001,143.619995,76.760834,75.690002,110.300003,99.800003,116.0,72.799118,93.110001,13.711867000000002,33.640803999999996,16.241085,12.958312,11.089151,22.212292,16.5319,25.9465,23.969393,72.0294,64.5593
2016-06-21,41.2904,55.14,37.8,45.735349,18.11,17.7591,53.5118,24.7424,23.549868,42.1722,23.6727,16.362698,72.693016,142.990005,76.770752,74.400002,109.730003,99.870003,118.120003,72.799118,92.260002,13.791073,33.623855999999996,16.241085,12.958312,11.113666,22.103794,16.3793,26.0353,24.088005,70.8067,65.6531
2016-06-22,42.5,54.65,37.7699,45.678051,18.2468,17.7951,52.8327,24.6914,23.530109,41.9835,23.4605,16.378473,73.18013,143.639999,76.582123,74.400002,110.25,100.139999,118.120003,72.799118,92.550003,13.843879999999999,33.632343,16.215511,12.958312,11.064638,22.202429000000002,16.5256,25.9272,23.979277,71.2839,65.2056
2016-06-23,41.91,53.87,37.31,45.754442,18.25,17.9115,51.3322,24.7433,23.737555,41.6889,23.1312,16.412760000000002,74.183723,145.46000700000002,76.989151,74.400002,111.040001,100.129997,119.150002,72.739494,91.290001,14.099109,33.683189,16.275183,12.966863,11.154525,22.310925,16.7569,25.822,23.87055,69.2665,67.0458
2016-06-24,41.7489,56.85,37.31,45.563275,17.2601,17.6016,53.2679,24.5159,23.786947,42.7684,24.3094,16.369911,72.80017099999999,133.300003,75.638992,74.400002,108.050003,98.809998,115.0,72.739494,94.57,13.544647,33.454338,16.189928,12.889884,10.958401,21.709259,15.9055,26.3067,24.493260999999997,74.2268,62.2465
2016-06-27,39.92,58.199,37.31,45.436002,17.11,17.4815,54.9225,24.4708,23.569626,43.0347,24.6674,16.224199,71.640762,129.229996,75.231964,73.529999,107.43,98.019997,114.0,71.745529,94.709999,13.324625,33.233963,16.06205,12.830011,10.835828,21.531719,15.6652,26.524,24.70083,74.4803,62.0104
2016-06-28,42.19,57.4936,37.31,45.767778,17.16,17.6354,54.3513,24.4232,23.658529,42.8014,24.3879,16.335617000000003,72.030464,130.570007,75.41066,73.279999,108.059998,97.849998,114.260002,71.745529,94.199997,13.553448000000001,33.606918,16.241085,12.975421,11.007437,21.640217,15.8422,26.3952,24.58222,73.5757,62.7631
2016-06-29,42.0011,56.988,37.31,45.801978000000005,17.16,17.864,53.5671,24.4432,23.856094,42.7083,24.2747,16.327047,72.54686,131.320007,75.748207,73.510002,108.279999,97.879997,115.050003,71.745529,94.019997,13.615054999999998,33.691658000000004,16.266657000000002,13.009632,11.040121000000001,21.709259,15.9148,26.2816,24.503145,73.3753,62.9313
2016-06-30,41.85,57.5,37.31,45.979733,17.16,17.9257,53.2489,24.4789,23.905487,42.7459,24.317,16.301336,72.722229,130.149994,76.09565,73.510002,108.16999799999999,98.290001,115.050003,71.745529,93.58000200000001,13.659061999999999,33.810328999999996,16.360439000000003,13.035292,11.080979,21.669806,15.8866,26.2631,24.552567,72.6713,63.5318
2016-07-01,41.95,56.38,37.31,45.937247,17.738,17.9451,52.7603,24.4288,23.905487,42.5932,24.1409,16.309910000000002,73.093597,129.869995,76.125443,73.510002,108.610001,98.58000200000001,115.589996,71.745529,94.239998,13.808674,33.742519,16.326332,13.035292,11.132328999999999,21.73885,16.0007,26.204,24.473494,73.6747,62.6521
2016-07-05,41.3401,57.1397,37.24,45.850683000000004,17.73,17.81,53.3067,24.3928,23.994392,42.847,24.4372,16.412760000000002,72.732826,127.379997,75.5298,73.129997,107.889999,98.239998,114.360001,72.461182,95.07,13.56225,33.606918,16.283708999999998,12.992524000000001,11.041953,21.600761,15.8021,26.3775,24.641525,74.9459,61.5626
2016-07-06,41.3401,57.03,37.24,45.873276000000004,17.3557,17.695,52.359,24.3206,23.895607000000002,42.7125,24.2972,16.412760000000002,73.347115,126.41999799999999,75.847481,73.129997,108.269997,98.360001,114.260002,72.461182,95.41999799999999,13.564893,33.660534000000006,16.326332,13.018187,11.058389,21.640217,15.892,26.3317,24.572333999999998,75.4426,61.1507
2016-07-07,41.3401,56.96,37.24,45.960212,17.42,17.7753,52.8473,24.353,24.014147,42.8654,24.4627,16.429899,73.005852,126.209999,75.569519,73.129997,107.849998,98.059998,113.690002,72.461182,95.959999,13.661914000000001,33.694588,16.343388,13.035292,11.066604,21.590897000000002,15.7837,26.3619,24.631641000000002,76.3335,60.4242
2016-07-08,41.615,57.5,37.24,46.097515,17.24,17.8207,51.684,24.3305,24.241348000000002,42.9087,24.5097,16.472748,73.776161,126.540001,75.380875,73.129997,107.739998,97.529999,113.489998,72.67984799999999,96.260002,13.467878,33.80526,16.411591,13.078058,11.107682,21.600761,15.7528,26.2966,24.641525,76.7369,60.1026
2016-07-11,41.41,57.5144,37.24,46.101164000000004,17.2889,17.9279,52.13399999999999,24.3208,24.093172,42.8868,24.489,16.455614,73.522675,127.08000200000001,74.914276,73.139999,107.82,97.660004,113.639999,72.67984799999999,94.010002,13.476697,33.873363,16.411591,13.086611999999999,11.140542,21.531719,15.7643,26.4095,24.710714000000003,73.1692,62.8912
2016-07-12,41.5596,57.45,37.24,46.10908,17.28,17.9482,50.8137,24.3182,24.379645999999997,42.8648,24.4682,16.507032000000002,74.429497,129.570007,75.420601,73.120003,107.870003,97.040001,114.260002,72.67984799999999,92.139999,13.80303,33.992542,16.437174,13.095163000000001,11.189838,21.551445,15.7772,26.3938,24.690947,70.3605,65.2974
2016-07-13,41.4,57.182,37.24,46.119322,17.29,17.9275,51.0922,24.3432,24.241348000000002,42.7448,24.3237,16.549885,74.205215,128.440002,75.738281,73.260002,108.16999799999999,97.489998,115.050003,72.35185200000001,92.529999,13.74129,34.009575,16.44569,13.095163000000001,11.222700999999999,21.610626,15.87,26.3643,24.631641000000002,70.944,64.7582
2016-07-14,41.24,56.7,37.24,46.117348,17.29,18.0732,50.7278,24.343000000000004,24.152445,42.6728,24.2448,16.584169,74.488014,130.360001,76.224724,73.620003,108.349998,97.910004,115.050003,72.35185200000001,91.769997,13.80303,34.018089,16.45422,13.095163000000001,11.206269,21.640217,15.9209,26.3079,24.572333999999998,69.6266,65.9573
2016-07-15,41.25,56.345,37.24,46.194083,17.29,18.0217,51.1796,24.3608,24.132687,42.8411,24.4494,16.618454,74.13694,129.259995,76.006332,73.349998,107.889999,97.639999,114.199997,72.12323,91.620003,13.90887,34.111732,16.503584,13.095165,11.230916,21.551445,15.7858,26.4053,24.671177,69.5714,66.0074
2016-07-18,41.212,57.05,37.24,46.218947,17.29,18.0052,51.1089,24.3097,24.083296,42.8288,24.4315,16.609876999999997,74.166161,129.550003,75.956688,73.400002,107.91999799999999,97.650002,114.07,72.75936899999999,91.010002,13.952969,34.094704,16.52928,13.120942000000001,11.24735,21.541582000000002,15.7955,26.4138,24.690947,68.5542,66.9644
