date,CNY,DRR,INR,PSK,URR,BZF,CEW,CROC,CYB,EUFX,EUO,FPE,DBV,FXA,FXB,FXCH,FXC,FXE,FXF,FXSG,FXS,FXY,pgf,pgx,UDN,UUP,IPFF,PFF,PFXF,SPFF,ULE,USDU,YCL,YCS
2018-07-04,,,,,,,,,,,,,24.16,73.78,127.86,73.53,74.92,111.78,94.48,71.97,106.76,86.51999999999998,18.58,14.65,21.64,24.99,,,,,,,,
2018-07-05,45.38,52.92,40.3518,43.612807000000004,17.7,15.8552,18.6441,50.6124,26.1019,41.533,22.7532,18.367373,24.17,73.87,128.33,73.62999999999998,75.11,112.29,94.55,72.05,107.73,86.58,18.64,14.7,21.68,24.94,16.916645000000003,36.463814,18.923348999999998,11.462678,16.11,26.4997,57.9237,73.4355
2018-07-06,45.38,51.601,40.3518,43.734454,17.7,15.8241,18.6888,50.0626,26.0793,41.3609,22.554,18.453966,24.16,74.28,128.82,73.60000000000002,75.32,112.8,94.81,72.39,108.17,86.67,18.67,14.73,21.79,24.82,16.877817,36.540741,18.971504,11.481765,16.2522,26.4061,58.1343,73.1681
2018-07-07,,,,,,,,,,,,,24.16,74.28,128.82,73.60000000000002,75.32,112.8,94.81,72.39,108.17,86.67,18.67,14.73,21.79,24.82,,,,,,,,
2018-07-08,,,,,,,,,,,,,24.16,74.28,128.82,73.60000000000002,75.32,112.8,94.81,72.39,108.17,86.67,18.67,14.73,21.79,24.82,,,,,,,,
2018-07-09,46.2,51.601,40.0,43.699098,17.87,16.0964,18.7783,49.6226,26.1845,41.349,22.5391,18.463587,24.23,74.7,128.67000000000002,74.04,75.33,112.82,94.68,72.51999999999998,108.23,86.45,18.65,14.72,21.78,24.83,16.984579,36.511902,18.932985000000002,11.500855,16.2645,26.4291,57.7147,73.6992
2018-07-10,46.2,51.601,40.0,43.711566,17.87,16.2057,18.7588,49.5437,26.2247,41.3566,22.5468,18.453966,24.24,74.67,128.73,73.81,75.17,112.44,94.41,72.51999999999998,107.82,86.04,18.65,14.72,21.76,24.85,17.003994,36.531132,18.990767,11.472221000000001,16.2596,26.4086,57.2586,74.2823
2018-07-11,46.2,51.601,40.0,43.608389,17.87,16.173,18.7089,50.9099,26.01,41.632,22.8443,18.473209,24.21,74.14,128.56,73.21,75.17,112.45,94.44,72.33,107.61,86.0,18.6,14.69,21.62,25.01,16.877817,36.425358,18.961876,11.491309,16.0459,26.5987,56.4483,75.3347
2018-07-12,46.2,53.0,40.0,43.58374,17.87,16.1162,18.6937,50.3436,25.9182,41.62600000000001,22.8359,18.48283,24.35,74.07,128.33,73.26999999999998,74.90999999999998,112.09,93.78,72.15999999999998,106.48,85.14,18.59,14.69,21.61,25.03,16.936058,36.425358,18.923348999999998,11.472221000000001,16.0529,26.59,55.9815,75.964
2018-07-13,46.2,53.4,40.0,43.470268,17.87,16.1079,18.7354,50.2355,26.0102,41.6035,22.8082,18.502073,24.36,74.15,128.1,73.03,74.94,111.92,93.44,71.94,106.01,85.15,18.53,14.65,21.62,25.02,16.955467000000002,36.223411999999996,18.932985000000002,11.434044,16.073,26.568,56.1388,75.7525
2018-07-14,,,,,,,,,,,,,24.36,74.15,128.1,73.03,74.94,111.92,93.44,71.94,106.01,85.15,18.53,14.65,21.62,25.02,,,,,,,,
2018-07-15,,,,,,,,,,,,,24.36,74.15,128.1,73.03,74.94,111.92,93.44,71.94,106.01,85.15,18.53,14.65,21.62,25.02,,,,,,,,
2018-07-16,46.2,53.4,40.0,43.302929999999996,17.87,16.0964,18.7122,50.1835,25.9454,41.5021,22.6992,18.48283,24.25,74.23,128.38,73.14,75.15,112.31,93.88,72.19,106.9,85.15999999999998,18.46,14.6,21.67,24.96,17.042816000000002,36.156101,18.875204,11.4245,16.1514,26.5259,56.1869,75.6911
2018-07-17,46.2,53.669,40.0,43.179598999999996,17.87,16.1311,18.7284,50.6038,25.9741,41.669,22.8822,18.444344,24.3,73.96,127.7,72.9,74.81,112.07,93.91,72.12999999999998,107.05,84.82,18.41,14.56,21.58,25.07,16.96517,36.098408,18.865572,11.414956,16.0213,26.6349,55.6111,76.4682
2018-07-18,46.2,53.85,40.0,43.158136,17.87,16.1831,18.6633,50.4406,25.802,41.74800000000001,22.9627,18.48283,24.38,73.85000000000002,126.62,72.57,74.62999999999998,111.68,93.78,72.0,106.45,84.86,18.39,14.55,21.55,25.1,16.906939,36.069561,18.836682999999997,11.405411,15.9654,26.6698,55.5799,76.5108
2018-07-19,43.3369,53.79,40.0,43.242012,17.87,16.0635,18.5913,51.1247,25.6817,41.7824,23.0035,18.492451000000003,24.32,73.48999999999998,126.16,72.11,74.45,111.39,93.62,71.67,105.72,84.76999999999998,18.42,14.58,21.52,25.14,16.829296,36.194569,18.884833999999998,11.4245,15.9375,26.7459,55.9341,76.0253
2018-07-20,43.81,53.79,40.89,43.453653,17.87,16.4925,18.6348,50.0299,25.6032,41.4623,22.6542,18.469271,24.32,74.15999999999998,127.12,72.23,75.15999999999998,112.29,94.2,72.10000000000002,106.25,85.57,18.53,14.64,21.69,24.95,16.974876000000002,36.290733,18.923348999999998,11.434044,16.1811,26.5514,56.9085,74.703
2018-07-21,,,,,,,,,,,,,24.32,74.15999999999998,127.12,72.23,75.15999999999998,112.29,94.2,72.10000000000002,106.25,85.57,18.53,14.64,21.69,24.95,,,,,,,,
2018-07-22,,,,,,,,,,,,,24.32,74.15999999999998,127.12,72.23,75.15999999999998,112.29,94.2,72.10000000000002,106.25,85.57,18.53,14.64,21.69,24.95,,,,,,,,
2018-07-23,43.28,52.87,40.89,43.326865000000005,17.87,16.434,18.6562,50.6652,25.636999999999997,41.5829,22.7818,18.488588,24.27,73.9,127.24,71.88,75.08,112.26,94.42,72.03,106.57,85.9,18.4,14.54,21.64,25.01,16.96517,36.242645,18.875204,11.472221000000001,16.0915,26.5761,57.0139,74.5667
2018-07-24,43.28,52.87,40.89,43.261439,17.87,16.6759,18.667,50.1165,25.4832,41.6102,22.8109,18.469271,24.31,74.29999999999998,127.62,72.09,75.06,112.27,94.36000000000001,72.15,106.97,86.12999999999998,18.39,14.51,21.65,25.0,16.955467000000002,36.252266,18.875204,11.434044,16.0714,26.5549,57.2217,74.2956
2018-07-25,49.16,52.87,40.89,43.264832,17.957,16.8184,18.7341,49.6301,25.5947,41.4557,22.6415,18.507908,24.31,74.12,127.59,72.31,75.19,111.96,94.32,72.12999999999998,106.99,86.25,18.39,14.51,21.71,24.93,17.120461,36.309959,18.884833999999998,11.414956,16.1914,26.4242,57.4411,74.012
2018-07-26,47.6249,53.3,40.89,43.240306,17.957,16.7207,18.7615,50.7375,25.6408,41.78,22.9988,18.517567,24.28,73.95,127.59,71.93000000000002,75.42,111.82,94.34,72.15,107.14,86.15999999999998,18.38,14.51,21.62,25.04,17.091341,36.300343,18.875204,11.414956,15.9363,26.5459,57.1399,74.4011
2018-07-27,47.6249,53.65,40.89,43.209590000000006,17.957,16.8026,18.8027,50.3125,25.5877,41.7218,22.9333,18.488588,24.34,74.14,127.36,71.84,75.56,111.75,94.26,72.26,106.77,86.23,18.36,14.49,21.64,25.02,17.198099,36.156101,18.730749,11.376777,15.9823,26.5137,57.3869,74.0812
2018-07-28,,,,,,,,,,,,,24.34,74.14,127.36,71.84,75.56,111.75,94.26,72.26,106.77,86.23,18.36,14.49,21.64,25.02,,,,,,,,
2018-07-29,,,,,,,,,,,,,24.34,74.14,127.36,71.84,75.56,111.75,94.26,72.26,106.77,86.23,18.36,14.49,21.64,25.02,,,,,,,,
2018-07-30,47.6249,53.65,40.89,43.147932,17.957,16.7218,18.8093,50.3148,25.4793,41.5667,22.7628,18.546547,24.21,74.15999999999998,127.56,71.83,75.92,112.31,94.78,72.26999999999998,107.78,86.22,18.34,14.48,21.72,24.93,17.198099,36.127251,18.846312,11.4245,16.1027,26.4562,57.3279,74.1609
2018-07-31,47.6249,53.65,40.89,43.184075,17.957,16.5936,18.7941,49.9757,25.5007,41.6084,22.8096,18.556206,24.3,74.42,127.27,71.89,75.79999999999998,112.2,94.66,72.25,107.3,85.48,18.37,14.49,21.68,24.97,17.217514,36.146488,18.7789,11.386322999999999,16.0701,26.5002,56.5443,75.1774
2018-08-01,44.6152,53.24,40.89,42.817147,17.957,16.6633,18.7777,50.3805,25.4589,41.7232,22.9365,18.585183999999998,24.28,74.04999999999998,127.32,71.71000000000002,75.98999999999998,111.93,94.39,72.19,107.07,85.45,18.3,14.44,21.65,25.01,17.200945,36.08466,18.785667,11.405411,15.9809,26.5214,56.7122,74.9542
2018-08-02,44.6152,54.06,40.89,42.88575,17.957,16.5756,18.6845,50.8436,25.5062,41.9965,23.2315,18.565865,24.34,73.73999999999998,126.44,71.33,75.79999999999998,111.35,94.26,71.92,106.27,85.84,18.34,14.46,21.52,25.16,17.259417000000003,36.103984999999994,18.756662,11.434044,15.7758,26.6316,56.7032,74.9673
2018-08-03,42.51,54.06,44.13,42.922426,17.957,16.804000000000002,18.694000000000003,50.3475,25.3164,42.057,23.303,18.585183999999998,24.43,74.01999999999998,126.3,71.59,76.0,111.13,94.36000000000001,72.01000000000002,105.83,86.07,18.37,14.48,21.53,25.16,17.230183,36.200596000000004,18.805007999999997,11.422526,15.7275,26.6042,57.1006,74.4431
2018-08-04,,,,,,,,,,,,,24.43,74.01999999999998,126.3,71.59,76.0,111.13,94.36000000000001,72.01000000000002,105.83,86.07,18.37,14.48,21.53,25.16,,,,,,,,
2018-08-05,,,,,,,,,,,,,24.43,74.01999999999998,126.3,71.59,76.0,111.13,94.36000000000001,72.01000000000002,105.83,86.07,18.37,14.48,21.53,25.16,,,,,,,,
2018-08-06,42.7301,53.09,44.13,42.914037,17.957,16.7446,18.6605,50.5134,25.4459,42.1321,23.3824,18.585183999999998,24.45,73.9,125.54,71.27,75.87,110.82,94.02,71.85000000000002,105.61,85.85000000000002,18.37,14.48,21.48,25.22,17.220436,36.219916999999995,18.805007999999997,11.441723,15.6754,26.6402,56.9017,74.7064
2018-08-07,42.7301,55.03,44.13,42.877091,17.957,16.8265,18.6708,50.063,25.3839,41.9788,23.2121,18.585183999999998,24.44,74.25,125.68,71.73,75.76,111.14,94.17,72.10000000000002,105.72,86.03,18.36,14.47,21.51,25.18,17.142473000000003,36.210246999999995,18.79534,11.441723,15.7901,26.6022,56.8943,74.7176
2018-08-08,43.06,55.03,44.13,42.885909999999996,17.957,16.6682,18.6546,49.9021,25.5125,41.927,23.1534,18.594845,24.47,74.22,124.99,71.73,75.54,111.25,94.22000000000001,72.12,105.26,86.23,18.37,14.48,21.55,25.14,17.298403,36.181271,18.824341,11.432125,15.8302,26.5716,57.3184,74.1631
2018-08-09,42.76,55.0,44.13,42.887203,17.957,16.4169,18.5239,50.71100000000001,25.5386,42.2392,23.4931,18.614168,24.36,74.0,124.85,71.79000000000002,75.67,110.95,94.53,72.12,104.91,86.26,18.35,14.48,21.44,25.27,17.171707,36.103984999999994,18.824341,11.432125,15.6004,26.6962,57.2148,74.2989
2018-08-10,42.76,56.3,44.13,42.865171000000004,17.957,16.2452,18.2272,51.8104,25.3917,42.7056,24.0106,18.575525,24.45,73.23,123.94,71.47,75.4,109.6,94.3,71.74,103.5,86.40999999999998,18.34,14.47,21.25,25.5,17.035270999999998,36.074996999999996,18.776001,11.39373,15.2569,26.8822,57.4898,73.9439
2018-08-11,,,,,,,,,,,,,24.45,73.23,123.94,71.47,75.4,109.6,94.3,71.74,103.5,86.40999999999998,18.34,14.47,21.25,25.5,,,,,,,,
2018-08-12,,,,,,,,,,,,,24.45,73.23,123.94,71.47,75.4,109.6,94.3,71.74,103.5,86.40999999999998,18.34,14.47,21.25,25.5,,,,,,,,
2018-08-13,42.76,56.678,44.13,42.872622,16.7,16.0627,18.0088,52.2387,25.3241,42.7278,24.0455,18.556206,24.39,72.87,123.95,71.05,75.26,109.44,94.26,71.48,103.39,86.37999999999998,18.36,14.47,21.24,25.51,17.045015,36.055671999999994,18.776001,11.39373,15.2362,26.932,57.6495,73.7432
2018-08-14,42.76,56.87,40.0,42.895901,16.7,16.1208,18.073,52.628,25.295,42.9291,24.2629,18.546547,24.43,72.60000000000002,123.72,71.11,75.40999999999998,109.02,94.35000000000002,71.52,103.45,86.28,18.36,14.48,21.16,25.6,17.05476,36.132965000000006,18.746994,11.403329,15.0989,26.9513,57.0638,74.4942
2018-08-15,42.76,56.87,40.0,42.940902,16.7,15.9195,17.9795,52.6724,25.1858,42.9335,24.267,18.556206,24.46,72.23,122.92,70.44,74.93,108.44,94.22000000000001,71.19,102.13,86.60000000000002,18.39,14.5,21.17,25.59,16.986544,36.113640000000004,18.766331,11.403329,15.0967,26.9969,57.6024,73.7917
2018-08-16,42.76,56.95,40.0,42.993676,17.2278,16.1095,18.1407,52.2953,25.3065,42.8385,24.1629,18.585183999999998,24.53,72.76,123.46,71.43000000000002,75.06,109.2,94.17,71.57000000000002,102.54,86.37999999999998,18.41,14.51,21.18,25.59,16.996288,36.200596000000004,18.814674,11.432125,15.1619,26.9625,57.3256,74.1473
2018-08-17,42.76,56.95,40.0,43.024915,17.2278,15.8706,18.0603,51.4897,25.3136,42.5823,23.8673,18.604504000000002,24.54,72.84,123.6,71.46000000000002,75.40999999999998,109.36,94.11000000000001,71.65000000000002,102.6,86.61,18.43,14.52,21.31,25.44,17.093746,36.287548,18.872684,11.451322,15.3474,26.8364,57.6386,73.7456
2018-08-18,,,,,,,,,,,,,24.54,72.84,123.6,71.46000000000002,75.40999999999998,109.36,94.11000000000001,71.65000000000002,102.6,86.61,18.43,14.52,21.31,25.44,,,,,,,,
2018-08-19,,,,,,,,,,,,,24.54,72.84,123.6,71.46000000000002,75.40999999999998,109.36,94.11000000000001,71.65000000000002,102.6,86.61,18.43,14.52,21.31,25.44,,,,,,,,
2018-08-20,42.76,55.99,40.0,43.232874,17.2278,15.8486,18.0743,51.239,25.4432,42.4626,23.7305,18.594845,24.52,73.10000000000002,123.8,71.49,75.48,109.58,94.19,71.71000000000002,102.55,86.62,18.38,14.51,21.35,25.39,17.103489,36.364834,18.988703,11.480119,15.4369,26.7826,58.1419,73.1073
2018-08-21,42.76,55.4,40.0,43.279646,17.07,15.6615,18.1771,50.8338,25.4898,42.1203,23.3357,18.62785,24.45,73.51,124.82,71.64,75.62999999999998,110.41,94.72000000000001,71.91,103.15,86.58,18.39,14.53,21.5,25.22,17.161963,36.403484000000006,18.979035999999997,11.499315,15.6944,26.6675,57.8372,73.4926
2018-08-22,42.76,54.68,40.0,43.290981,17.07,15.3103,18.1817,50.9449,25.4737,41.9975,23.2104,18.647263,24.38,73.56,125.24,71.58,75.73999999999998,111.17,95.27,71.96000000000002,103.86,86.60000000000002,18.4,14.53,21.52,25.2,17.200945,36.364834,19.01771,11.489717,15.7789,26.6196,57.7262,73.6352
2018-08-23,42.76,54.77,40.0,43.275616,17.07,15.3584,18.1266,52.4637,25.3594,42.2374,23.4744,18.656969,24.33,72.79999999999998,124.52,71.12000000000002,75.68,110.94,95.11000000000001,71.69,103.37,86.01999999999998,18.4,14.53,21.4,25.34,17.074253,36.335846000000004,18.998373,11.518513,15.5999,26.8102,56.9128,74.6753
2018-08-24,42.7,54.65,40.0,43.354965,17.07,15.3324,18.1812,51.3064,25.3403,41.9281,23.1303,18.666677,24.39,73.34,124.75,72.03,75.69,111.44,95.31,72.05,103.34,86.0,18.43,14.56,21.52,25.2,17.181452,36.480762,19.01771,11.537711,15.8292,26.686999999999998,57.0065,74.554
2018-08-25,,,,,,,,,,,,,24.39,73.34,124.75,72.03,75.69,111.44,95.31,72.05,103.34,86.0,18.43,14.56,21.52,25.2,,,,,,,,
2018-08-26,,,,,,,,,,,,,24.39,73.34,124.75,72.03,75.69,111.44,95.31,72.05,103.34,86.0,18.43,14.56,21.52,25.2,,,,,,,,
2018-08-27,43.295,54.65,40.0,43.369648,17.07,15.4232,18.2745,50.9724,25.5943,41.7326,22.9165,18.666677,24.33,73.51,125.06,72.05,76.08,111.85,95.49,72.17,103.5,86.14,18.44,14.57,21.61,25.1,17.239926999999998,36.480762,19.07572,11.537711,15.9772,26.5867,57.1013,74.4358
2018-08-28,43.295,53.0901,40.0,43.436339000000004,17.07,15.1394,18.2126,51.1674,25.6044,41.6977,22.8732,18.666677,24.33,73.51,124.96,72.17,76.44,112.26,95.91,72.2,103.21,86.04999999999998,18.45,14.59,21.62,25.09,17.327641,36.55806,19.06605,11.547309,16.0077,26.6255,56.9666,74.6138
2018-08-29,42.7,53.0901,40.0,43.452459000000005,17.07,15.1561,18.0799,51.5862,25.5728,41.6609,22.8339,18.686092000000002,24.26,72.96,126.06,71.83,76.2,112.06,96.18,72.05,102.82,85.64,18.46,14.59,21.65,25.06,17.395858999999998,36.625687,19.162737,11.566507000000001,16.0357,26.5875,56.4525,75.2893
2018-08-30,42.7,53.0901,40.0,43.49495,17.07,14.966,17.9537,52.1381,25.4911,41.7702,22.9603,18.686092000000002,24.13,72.9,126.18,71.51000000000002,76.10000000000002,111.71,96.42,71.95,103.26,85.89,18.48,14.6,21.61,25.11,17.34713,36.548393,19.124063,11.566507000000001,15.9477,26.6333,57.1307,74.3849
2018-08-31,42.7,54.6367,40.0,43.448932,17.07,15.1939,17.9661,53.2999,25.4892,42.0183,23.2302,18.734625,24.08,72.39,126.1,71.69,75.69,111.49,96.8,71.8,103.03,86.25,18.47,14.6,21.52,25.22,17.210691,36.654671,19.143398,11.585704,15.7606,26.7344,57.0159,74.5349
2018-09-01,,,,,,,,,,,,,24.08,72.39,126.1,71.69,75.69,111.49,96.8,71.8,103.03,86.25,18.47,14.6,21.52,25.22,,,,,,,,
2018-09-02,,,,,,,,,,,,,24.08,72.39,126.1,71.69,75.69,111.49,96.8,71.8,103.03,86.25,18.47,14.6,21.52,25.22,,,,,,,,
2018-09-03,,,,,,,,,,,,,24.08,72.39,126.1,71.69,75.69,111.49,96.8,71.8,103.03,86.25,18.47,14.6,21.52,25.22,,,,,,,,
2018-09-04,42.59,54.6367,40.0,43.151035,17.07,15.0997,17.8035,53.407,25.5064,42.106,23.3349,18.676384,24.02,71.84,124.49,71.43000000000002,74.84,110.72,96.0,71.43000000000002,103.21,85.9,18.41,14.57,21.45,25.29,17.049204,36.383972,19.063845,11.518513,15.6919,26.8718,56.631,75.0414
2018-09-05,43.2753,53.71,40.0,43.038878000000004,17.07,15.069,17.7512,53.1997,25.4179,41.9437,23.1451,18.686092000000002,24.0,71.92,125.7,71.49,74.81,111.39,96.36000000000001,71.44,103.81,85.71,18.37,14.53,21.51,25.23,17.049204,36.219035999999996,19.044441,11.480119,15.8199,26.8246,56.5726,75.1197
2018-09-06,43.2753,54.46,40.0,42.98486,17.07,15.0687,17.748,53.1413,25.4246,41.986,23.1804,18.686092000000002,24.01,72.10000000000002,125.63,71.62000000000002,74.76,111.45,96.7,71.53,103.4,86.23999999999998,18.34,14.51,21.55,25.19,17.019842,36.180222,19.005632000000002,11.487843,15.7963,26.7778,57.2054,74.2758
2018-09-07,43.2753,54.46,38.87,42.798475,17.07,15.4371,17.8432,54.5187,25.4119,42.224,23.4416,18.618143,23.88,71.48,125.65,71.53,74.98999999999998,110.98,96.73,71.38,103.87,86.06,18.27,14.45,21.47,25.29,16.941544,35.995876,18.898914,11.439573,15.6192,26.8776,57.0593,74.4661
2018-09-08,,,,,,,,,,,,,23.88,71.48,125.65,71.53,74.98999999999998,110.98,96.73,71.38,103.87,86.06,18.27,14.45,21.47,25.29,,,,,,,,
2018-09-09,,,,,,,,,,,,,23.88,71.48,125.65,71.53,74.98999999999998,110.98,96.73,71.38,103.87,86.06,18.27,14.45,21.47,25.29,,,,,,,,
2018-09-10,43.2753,54.46,38.61,42.954746,17.07,15.3036,17.7701,54.3994,25.324,42.0863,23.3008,18.637558,23.89,71.2,126.32,71.34,74.95,111.17,96.22000000000001,71.3,104.2,86.07,18.33,14.5,21.52,25.23,17.010057,36.112309,18.995932,11.45888,15.7147,26.8387,56.8823,74.6991
2018-09-11,43.2753,55.32,38.61,42.953971,17.07,15.0186,17.7714,54.4398,25.33,42.1058,23.3265,18.637558,23.86,70.98,126.13,71.15000000000002,75.07,110.99,96.08,71.37000000000002,103.83,85.79,18.33,14.51,21.5,25.26,17.049204,36.151119,18.976532000000002,11.487843,15.6979,26.8464,56.4564,75.2591
2018-09-12,42.98,54.15,38.61,42.963906,17.3118,15.1677,17.8508,53.4637,25.3038,41.9832,23.1813,18.62785,23.88,71.40000000000002,126.34,71.29000000000002,75.84,111.37,96.38,71.48,104.75,85.95,18.32,14.51,21.6,25.14,17.235160999999998,36.189926,19.005632000000002,11.487843,15.7963,26.7267,56.802,74.7981
2018-09-13,42.98,54.15,38.61,42.97984,17.3118,15.0231,17.9751,53.2106,25.4644,41.7683,22.9422,18.647263,23.81,71.90000000000002,127.04,71.58,75.83,111.84,96.69,71.69,104.99,85.5,18.32,14.51,21.66,25.07,17.254735999999998,36.160824,19.03474,11.45888,15.9598,26.6576,56.0284,75.82
2018-09-14,42.98,54.15,38.61,43.010343,17.3118,14.9964,18.0013,53.8033,25.4414,42.0023,23.2027,18.644335,23.89,71.85000000000002,126.85,71.33,75.69,111.76,96.86000000000001,71.67,104.24,85.31,18.34,14.52,21.57,25.18,17.235160999999998,36.228737,19.015335,11.497496,15.7787,26.7452,55.9835,75.882
2018-09-15,,,,,,,,,,,,,23.89,71.85000000000002,126.85,71.33,75.69,111.76,96.86000000000001,71.67,104.24,85.31,18.34,14.52,21.57,25.18,,,,,,,,
2018-09-16,,,,,,,,,,,,,23.89,71.85000000000002,126.85,71.33,75.69,111.76,96.86000000000001,71.67,104.24,85.31,18.34,14.52,21.57,25.18,,,,,,,,
2018-09-17,42.98,54.15,38.61,42.917588,17.3118,15.120999999999999,17.945999999999998,53.4144,25.3579,41.7977,22.9691,18.663845000000002,23.7,71.84,127.6,71.33,75.73,111.98,97.24000000000002,71.7,105.44,85.42,18.31,14.5,21.67,25.07,17.235160999999998,36.141418,18.995932,11.507149,15.9393,26.6665,56.1839,75.6176
2018-09-18,42.98,53.75,37.6614,42.895975,17.3118,15.1654,17.9866,52.8207,25.3929,41.8536,23.0314,18.673605,23.82,72.12999999999998,127.6,71.35000000000002,75.95,112.07,97.26,71.73,105.61,85.12999999999998,18.31,14.49,21.63,25.11,17.244946,36.102604,19.044441,11.53611,15.8966,26.6819,55.6496,76.3397
2018-09-19,42.98,53.75,39.68,42.73315,17.3118,15.1875,18.0462,52.135,25.4605,41.8418,23.0132,18.673605,23.9,72.68,127.6,71.46000000000002,76.14,111.78,96.68,71.76000000000002,105.91,85.12999999999998,18.26,14.44,21.66,25.08,17.323244,35.976471000000004,18.908617,11.526455,15.9097,26.6531,55.7422,76.2146
2018-09-20,42.8,53.1547,38.94,42.637105,17.3118,15.270999999999999,18.1077,51.7344,25.4457,41.472,22.6095,18.654093,23.72,72.79,128.57,71.59,76.45,112.56,97.37,71.96000000000002,107.12,85.04,18.24,14.41,21.8,24.91,17.391752,35.995876,18.918318,11.526455,16.189,26.54,55.5472,76.4843
2018-09-21,42.7112,52.5532,39.6377,42.69019,17.3118,15.3852,18.168,51.8488,25.5229,41.5794,22.7266,18.673605,23.73,72.94,127.07,71.57000000000002,76.40999999999998,112.64,97.67,72.07,107.06,84.97,18.25,14.42,21.73,25.0,17.333031,36.044395,18.898914,11.53611,16.1055,26.608,55.4003,76.6882
2018-09-22,,,,,,,,,,,,,23.73,72.94,127.07,71.57000000000002,76.40999999999998,112.64,97.67,72.07,107.06,84.97,18.25,14.42,21.73,25.0,,,,,,,,
2018-09-23,,,,,,,,,,,,,23.73,72.94,127.07,71.57000000000002,76.40999999999998,112.64,97.67,72.07,107.06,84.97,18.25,14.42,21.73,25.0,,,,,,,,
2018-09-24,42.7112,52.5532,38.48,42.6905,17.3118,15.4785,18.1671,52.278,25.3842,41.5975,22.7473,18.673605,23.72,72.71,127.48,71.34,76.32,112.92,97.44,72.09,107.1,84.96,18.19,14.36,21.74,24.99,17.274305,36.005584999999996,18.908617,11.507149,16.0926,26.6601,55.2018,76.9683
2018-09-25,42.7112,53.608,37.4,42.530157,17.3118,15.2131,18.1214,52.3364,25.410999999999998,41.5264,22.6702,18.663845000000002,23.73,72.58,127.7,71.29000000000002,76.21,112.87,97.05,72.02,106.98,84.71,18.15,14.31,21.76,24.98,17.244946,35.947365000000005,18.8116,11.497496,16.1478,26.6512,55.0089,77.2388
2018-09-26,42.7112,53.86,37.4,42.58115,17.3118,15.4818,18.1869,52.1207,25.4012,41.5966,22.7453,18.673605,23.73,72.64,127.9,71.18000000000002,76.10000000000002,112.51,96.64,72.04000000000002,106.69,84.58,18.16,14.33,21.74,25.0,17.137289000000003,35.918262,18.801897,11.487843,16.0948,26.648000000000003,55.214,76.9508
2018-09-27,42.5158,53.86,37.4,42.591339000000005,17.3118,15.7772,18.2723,52.9127,25.391,41.9485,23.132,18.654093,23.86,72.26,127.25,71.16,75.53,111.83,95.88,71.97,106.51,84.42,18.18,14.33,21.57,25.2,17.156862,35.957069,18.7922,11.468534,15.8206,26.7922,54.542,77.8862
2018-09-28,42.6037,53.86,37.2601,42.545344,17.3118,15.7498,18.2932,52.6342,25.3768,42.1004,23.3011,18.634581,24.03,72.43,126.51,71.22,76.35000000000002,111.23,95.75,71.97,105.72,84.17,18.18,14.33,21.52,25.26,17.313456,36.024986,18.840706,11.497496,15.7055,26.7997,54.3082,78.2172
2018-09-29,,,,,,,,,,,,,24.03,72.43,126.51,71.22,76.35000000000002,111.23,95.75,71.97,105.72,84.17,18.18,14.33,21.52,25.26,,,,,,,,
2018-09-30,,,,,,,,,,,,,24.03,72.43,126.51,71.22,76.35000000000002,111.23,95.75,71.97,105.72,84.17,18.18,14.33,21.52,25.26,,,,,,,,
2018-10-01,42.4201,53.86,37.2601,42.032515000000004,17.2056,15.6078,18.2758,52.66861067,25.3497,42.22226525,23.43055134,18.60531,24.24,72.2,126.54,71.13,76.92,110.94,95.09,71.71000000000002,105.12,83.9,18.09,14.24,21.48,25.3,17.493303,35.741432,18.688467000000003,11.449227,15.62043772,26.8191,53.97320712,78.71450785
2018-10-02,42.51,55.9899,37.2601,41.966439,17.2056,15.897,18.204,53.18100693,25.3409,42.3230913,23.53989862,18.566285999999998,24.26,72.01000000000002,125.94,71.17,76.94,110.66,95.07,71.59,104.51,84.12999999999998,18.06,14.22,21.43,25.36,17.404851999999998,35.643993,18.659187,11.420266,15.54825216,26.87,54.31138223,78.22473135
2018-10-03,42.73,55.65,38.01,41.637984,17.2056,16.340999999999998,18.2386,54.21813947,25.3665,42.46560995,23.69864114,18.576044,24.25,71.54000000000002,126.17,71.07000000000002,76.93,110.49,94.58,71.45,104.28,83.79999999999998,17.96,14.12,21.37,25.44,17.395027,35.410133,18.493285999999998,11.369777000000001,15.44375588,26.983,53.62664919,79.2141718
2018-10-04,42.73,55.65,38.01,41.296742,17.2056,16.0701,18.0257,54.90382953,25.2602,42.48339725,23.70158574,18.458965,24.2,70.90000000000002,126.39,70.97,76.61,110.32,94.37,71.28,103.95,84.08,17.82,14.0,21.37,25.44,17.296751,35.127552,18.376179,11.32123,15.44249424,27.0216,54.06186572,78.56847793
2018-10-05,42.4,55.65,38.01,41.214405,17.2056,16.2305,18.0712,55.32355153,25.2585,42.44982095,23.67114657,18.497989999999998,24.16,70.64,126.86,70.99,76.29,110.21,94.26,71.13,103.71,84.04999999999998,17.8,13.99,21.4,25.42,17.296751,35.127552,18.415213,11.301812,15.46303624,26.9686,54.2164949,78.34731364
2018-10-06,,,,,,,,,,,,,24.16,70.64,126.86,70.99,76.29,110.21,94.26,71.13,103.71,84.04999999999998,17.8,13.99,21.4,25.42,,,,,,,,
